year,month,loc_code,Region,Province,City,city_raw,EMP_w,EMP_n
2023,2,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,46120.4544,6
2023,2,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,224721.5952,31
2023,2,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,59568.8872,9
2023,2,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,127625.9885,110
2023,2,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,4862.2194,4
2023,2,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,116700.8686,22
2023,3,7501,NCR,NCR,Caloocan City,Caloocan City,476495.057,131
2023,3,NA,NCR,NCR,City of Manila,City of Manila,762757.0218,220
2023,3,7601,NCR,NCR,Las Pinas City,Las Piñas City,160772.6515,92
2023,3,7602,NCR,NCR,Makati City,Makati City,812164.517,328
2023,3,7502,NCR,NCR,Malabon City,Malabon City,144028.7626,150
2023,3,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,296850.9542,174
2023,3,7402,NCR,NCR,Marikina City,Marikina City,272714.0568,124
2023,3,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,301259.9978,175
2023,3,7503,NCR,NCR,Navotas City,Navotas City,91182.5641,149
2023,3,7604,NCR,NCR,Paranaque City,Parañaque City,333533.7966,173
2023,3,7605,NCR,NCR,Pasay City,Pasay City,338292.4748,173
2023,3,7403,NCR,NCR,Pasig City,Pasig City,568841.1194,198
2023,3,7404,NCR,NCR,Quezon City,Quezon City,1621102.308,333
2023,3,7405,NCR,NCR,San Juan City,San Juan City,73129.6168,41
2023,3,7607,NCR,NCR,Taguig City,Taguig City,629579.5789,220
2023,3,7504,NCR,NCR,Valenzuela City,Valenzuela City,269922.2602,133
2023,3,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,76107.2755,35
2023,3,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,7649.9047,1
2023,3,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,362424.3196,45
2023,3,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,139204.2284,17
2023,3,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,389857.8049,64
2023,3,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,,
2023,3,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,216175.2208,36
2023,3,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,6936.6814,2
2023,3,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,,
2023,3,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,313713.1849,191
2023,3,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,38418.7103,16
2023,3,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,111498.9817,22
2023,3,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,269485.9507,81
2023,3,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,122614.3227,164
2023,3,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,37922.9252,5
2023,3,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,430460.5819,57
2023,3,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,169556.1035,22
2023,3,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,78780.0499,9
2023,3,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,4297.6294,3
2023,3,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,1173.5071,1
2023,3,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,69437.516,8
2023,3,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,37302.8312,4
2023,3,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,526601.5995,57
2023,3,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,22950.7838,4
2023,3,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,9395.3584,1
2023,3,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,86606.5289,13
2023,3,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,210633.1472,27
2023,3,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,372817.8244,49
2023,3,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,24349.8509,3
2023,3,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,28359.0792,7
2023,3,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,366332.014,46
2023,3,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,116386.0244,106
2023,3,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,6050.9057,2
2023,3,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,335714.9864,58
2023,4,7501,NCR,NCR,Caloocan City,Caloocan City,482298.2649,547
2023,4,NA,NCR,NCR,City of Manila,City of Manila,874850.293,887
2023,4,7601,NCR,NCR,Las Pinas City,Las Piñas City,216346.5689,475
2023,4,7602,NCR,NCR,Makati City,Makati City,762414.5614,1029
2023,4,7502,NCR,NCR,Malabon City,Malabon City,134113.6822,533
2023,4,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,280344.0548,528
2023,4,7402,NCR,NCR,Marikina City,Marikina City,162492.5829,493
2023,4,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,322494.4323,629
2023,4,7503,NCR,NCR,Navotas City,Navotas City,87100.9764,561
2023,4,7604,NCR,NCR,Paranaque City,Parañaque City,369525.2152,578
2023,4,7605,NCR,NCR,Pasay City,Pasay City,362442.6764,726
2023,4,7403,NCR,NCR,Pasig City,Pasig City,497700.3112,727
2023,4,7404,NCR,NCR,Quezon City,Quezon City,1838110.157,1377
2023,4,7405,NCR,NCR,San Juan City,San Juan City,69963.8114,179
2023,4,7607,NCR,NCR,Taguig City,Taguig City,650787.1317,942
2023,4,7504,NCR,NCR,Valenzuela City,Valenzuela City,288866.4767,580
2023,4,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,91642.3611,198
2023,4,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,105106.6853,61
2023,4,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,77195.9438,41
2023,4,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,201416.7941,86
2023,4,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,205727.3578,131
2023,4,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,155751.4758,110
2023,4,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,35038.5333,22
2023,4,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,1979.985,3
2023,4,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,51531.7061,35
2023,4,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,327576.8614,771
2023,4,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,227850.7177,194
2023,4,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,196725.871,167
2023,4,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,257672.1448,283
2023,4,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,115743.3745,660
2023,4,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,262538.6449,152
2023,4,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,305913.047,171
2023,4,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,14604.6956,9
2023,4,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,173719.9616,81
2023,4,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,19124.807,17
2023,4,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,94042.4079,38
2023,4,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,179273.8423,72
2023,4,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,55490.3972,22
2023,4,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,448117.0547,174
2023,4,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,28669.1634,14
2023,4,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,17294.969,8
2023,4,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,302409.9168,151
2023,4,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,122826.8147,70
2023,4,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,283681.6689,142
2023,4,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,175346.9093,96
2023,4,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,35142.7075,26
2023,4,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,157877.3246,94
2023,4,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,121310.3853,430
2023,4,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,2587.4029,5
2023,4,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,146505.295,108
2023,5,7501,NCR,NCR,Caloocan City,Caloocan City,465590.3853,131
2023,5,NA,NCR,NCR,City of Manila,City of Manila,777437.8453,221
2023,5,7601,NCR,NCR,Las Pinas City,Las Piñas City,209255.4779,117
2023,5,7602,NCR,NCR,Makati City,Makati City,732642.9938,306
2023,5,7502,NCR,NCR,Malabon City,Malabon City,167434.3826,138
2023,5,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,284823.8228,150
2023,5,7402,NCR,NCR,Marikina City,Marikina City,169263.5881,116
2023,5,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,389020.5506,217
2023,5,7503,NCR,NCR,Navotas City,Navotas City,55607.133,106
2023,5,7604,NCR,NCR,Paranaque City,Parañaque City,346647.0191,145
2023,5,7605,NCR,NCR,Pasay City,Pasay City,284731.7848,182
2023,5,7403,NCR,NCR,Pasig City,Pasig City,567837.2473,228
2023,5,7404,NCR,NCR,Quezon City,Quezon City,1605068.506,334
2023,5,7405,NCR,NCR,San Juan City,San Juan City,79816.4605,63
2023,5,7607,NCR,NCR,Taguig City,Taguig City,609177.0702,240
2023,5,7504,NCR,NCR,Valenzuela City,Valenzuela City,340003.0717,190
2023,5,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,7214.8221,2
2023,5,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,42569.1626,10
2023,5,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,29084.3776,12
2023,5,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,135606.5276,15
2023,5,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,27349.5291,6
2023,5,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,207256.9025,31
2023,5,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,,
2023,5,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,217140.0563,32
2023,5,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,,
2023,5,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,287999.343,172
2023,5,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,112649.0929,49
2023,5,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,140586.1581,31
2023,5,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,141125.7753,41
2023,5,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,120207.8116,193
2023,5,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,294038.5286,42
2023,5,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,47444.4948,6
2023,5,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,5669.0341,1
2023,5,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,35344.6636,6
2023,5,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,1755.3187,1
2023,5,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,84221.9464,12
2023,5,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,992509.025,81
2023,5,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,26299.7573,4
2023,5,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,61176.9561,6
2023,5,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,31338.4332,6
2023,5,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,12250.1614,1
2023,5,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,189435.247,22
2023,5,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,51762.0575,7
2023,5,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,516111.8573,66
2023,5,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,14024.5999,2
2023,5,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,131671.5484,17
2023,5,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,49287.8831,7
2023,5,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,125677.2739,99
2023,5,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,,
2023,5,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,423294.2295,67
2023,6,7501,NCR,NCR,Caloocan City,Caloocan City,462189.6138,140
2023,6,NA,NCR,NCR,City of Manila,City of Manila,737881.2067,214
2023,6,7601,NCR,NCR,Las Pinas City,Las Piñas City,259337.0961,122
2023,6,7602,NCR,NCR,Makati City,Makati City,566278.2796,254
2023,6,7502,NCR,NCR,Malabon City,Malabon City,108483.9727,121
2023,6,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,238481.6545,120
2023,6,7402,NCR,NCR,Marikina City,Marikina City,235713.3473,123
2023,6,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,295750.8285,152
2023,6,7503,NCR,NCR,Navotas City,Navotas City,63548.2138,110
2023,6,7604,NCR,NCR,Paranaque City,Parañaque City,379346.5876,191
2023,6,7605,NCR,NCR,Pasay City,Pasay City,399811.301,190
2023,6,7403,NCR,NCR,Pasig City,Pasig City,553760.5951,216
2023,6,7404,NCR,NCR,Quezon City,Quezon City,1680302.871,347
2023,6,7405,NCR,NCR,San Juan City,San Juan City,51713.5909,47
2023,6,7607,NCR,NCR,Taguig City,Taguig City,587378.1954,249
2023,6,7504,NCR,NCR,Valenzuela City,Valenzuela City,188556.6113,120
2023,6,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,124167.5807,62
2023,6,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,304839.4406,32
2023,6,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,148616.9028,21
2023,6,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,184105.1978,20
2023,6,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,46491.4372,8
2023,6,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,3381.5465,3
2023,6,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,,
2023,6,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,194139.3842,33
2023,6,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,25237.1491,5
2023,6,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,294164.0993,184
2023,6,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,261094.7894,77
2023,6,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,36742.7705,11
2023,6,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,17897.3596,5
2023,6,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,119951.5871,172
2023,6,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,159769.9642,22
2023,6,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,317442.7814,41
2023,6,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,,
2023,6,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,445983.6088,50
2023,6,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,13332.4914,4
2023,6,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,99266.9279,9
2023,6,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,185290.3877,19
2023,6,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,46213.1207,8
2023,6,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,62102.5119,8
2023,6,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,21103.5184,5
2023,6,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,,
2023,6,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,446705.6094,61
2023,6,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,172998.7909,22
2023,6,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,465774.9539,56
2023,6,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,152375.5987,17
2023,6,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,14193.3646,2
2023,6,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,294058.2522,36
2023,6,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,119549.074,105
2023,6,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,4239.9328,1
2023,6,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,270177.6846,41
2023,7,7501,NCR,NCR,Caloocan City,Caloocan City,436988.7727,1986
2023,7,NA,NCR,NCR,City of Manila,City of Manila,981542.0091,3774
2023,7,7601,NCR,NCR,Las Pinas City,Las Piñas City,224533.3994,1835
2023,7,7602,NCR,NCR,Makati City,Makati City,687511.5734,3725
2023,7,7502,NCR,NCR,Malabon City,Malabon City,121257.8321,1897
2023,7,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,285514.203,2211
2023,7,7402,NCR,NCR,Marikina City,Marikina City,208919.9603,1734
2023,7,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,318313.6126,2507
2023,7,7503,NCR,NCR,Navotas City,Navotas City,73996.7093,1943
2023,7,7604,NCR,NCR,Paranaque City,Parañaque City,391056.4456,2704
2023,7,7605,NCR,NCR,Pasay City,Pasay City,351639.6763,2582
2023,7,7403,NCR,NCR,Pasig City,Pasig City,544154.791,2918
2023,7,7404,NCR,NCR,Quezon City,Quezon City,1694557.204,4985
2023,7,7405,NCR,NCR,San Juan City,San Juan City,67826.6051,603
2023,7,7607,NCR,NCR,Taguig City,Taguig City,574119.9273,3182
2023,7,7504,NCR,NCR,Valenzuela City,Valenzuela City,262660.0454,2263
2023,7,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,43982.3633,307
2023,7,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,87230.8461,165
2023,7,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,104811.5463,229
2023,7,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,169729.0285,298
2023,7,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,178871.7303,467
2023,7,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,42306.7997,119
2023,7,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,18738.1085,45
2023,7,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,102691.3082,269
2023,7,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,56211.7437,157
2023,7,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,335513.515,2947
2023,7,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,117820.3728,485
2023,7,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,156226.9093,500
2023,7,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,193959.1379,755
2023,7,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,118119.0417,2441
2023,7,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,150664.8826,347
2023,7,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,259293.999,547
2023,7,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,60561.9644,126
2023,7,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,227626.409,379
2023,7,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,45011.0259,131
2023,7,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,34508.8882,69
2023,7,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,243835.1034,376
2023,7,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,169961.9559,239
2023,7,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,157577.2419,233
2023,7,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,42165.5728,95
2023,7,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,72616.3995,98
2023,7,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,233680.4339,455
2023,7,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,116991.848,240
2023,7,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,315041.4895,669
2023,7,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,101356.1302,197
2023,7,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,93088.8053,208
2023,7,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,182306.7466,363
2023,7,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,111269.2673,1497
2023,7,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,42475.0295,143
2023,7,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,282415.7158,619
2023,8,7501,NCR,NCR,Caloocan City,Caloocan City,434412.1155,114
2023,8,NA,NCR,NCR,City of Manila,City of Manila,646822.7501,206
2023,8,7601,NCR,NCR,Las Pinas City,Las Piñas City,208035.5551,122
2023,8,7602,NCR,NCR,Makati City,Makati City,642835.299,267
2023,8,7502,NCR,NCR,Malabon City,Malabon City,109019.5743,110
2023,8,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,253597.3805,158
2023,8,7402,NCR,NCR,Marikina City,Marikina City,181131.0927,133
2023,8,7603,NCR,NCR,Muntinlupa City,Muntinlupa City,352503.2574,205
2023,8,7503,NCR,NCR,Navotas City,Navotas City,64164.057,132
2023,8,7604,NCR,NCR,Paranaque City,Parañaque City,351408.5442,156
2023,8,7605,NCR,NCR,Pasay City,Pasay City,340840.7335,174
2023,8,7403,NCR,NCR,Pasig City,Pasig City,546751.0352,222
2023,8,7404,NCR,NCR,Quezon City,Quezon City,1899975.23,356
2023,8,7405,NCR,NCR,San Juan City,San Juan City,45465.7622,32
2023,8,7607,NCR,NCR,Taguig City,Taguig City,543418.5371,220
2023,8,7504,NCR,NCR,Valenzuela City,Valenzuela City,357402.711,164
2023,8,803,Region III (Central Luzon),Bataan,Balanga City,Balanga City,57571.962,25
2023,8,1410,Region III (Central Luzon),Bulacan,Malolos City,Malolos City,31702.3401,3
2023,8,1412,Region III (Central Luzon),Bulacan,Meycauayan City,Meycauayan City,11501.9831,4
2023,8,1420,Region III (Central Luzon),Bulacan,San Jose del Monte City,San Jose del Monte City,135535.4072,15
2023,8,4903,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,Cabanatuan City,54568.1397,11
2023,8,4908,Region III (Central Luzon),Nueva Ecija,Gapan City,Gapan City,,
2023,8,4919,Region III (Central Luzon),Nueva Ecija,Palayan City,Palayan City,,
2023,8,4926,Region III (Central Luzon),Nueva Ecija,San Jose City,San Jose City,,
2023,8,4917,Region III (Central Luzon),Nueva Ecija,Science City of Munoz,Science City of Muñoz,8406.4625,1
2023,8,5401,Region III (Central Luzon),Pampanga,Angeles City,Angeles City,300274.8058,210
2023,8,5409,Region III (Central Luzon),Pampanga,Mabalacat City,Mabalacat City,135182.945,46
2023,8,5416,Region III (Central Luzon),Pampanga,San Fernando City,San Fernando City,30985.5138,8
2023,8,6916,Region III (Central Luzon),Tarlac,Tarlac City,Tarlac City,136637.1833,39
2023,8,7107,Region III (Central Luzon),Zambales,Olongapo City,Olongapo City,143255.2918,161
2023,8,1005,Region IV-A (CALABARZON),Batangas,Batangas City,Batangas City,23784.9272,8
2023,8,1014,Region IV-A (CALABARZON),Batangas,Lipa City,Lipa City,28133.2433,4
2023,8,1031,Region IV-A (CALABARZON),Batangas,Tanauan City,Tanauan City,461208.564,61
2023,8,2103,Region IV-A (CALABARZON),Cavite,Bacoor City,Bacoor City,29508.8206,6
2023,8,2105,Region IV-A (CALABARZON),Cavite,Cavite City,Cavite City,15209.3812,6
2023,8,2104,Region IV-A (CALABARZON),Cavite,City of Carmona,City of Carmona,24440.9433,5
2023,8,2106,Region IV-A (CALABARZON),Cavite,Dasmarinas City,Dasmariñas City,49516.656,5
2023,8,2108,Region IV-A (CALABARZON),Cavite,General Trias City,General Trias City,121615.3829,11
2023,8,2109,Region IV-A (CALABARZON),Cavite,Imus City,Imus City,236699.7157,16
2023,8,2119,Region IV-A (CALABARZON),Cavite,Tagaytay City,Tagaytay City,62051.5389,8
2023,8,2122,Region IV-A (CALABARZON),Cavite,Trece Martires City,Trece Martires City,28827.9658,4
2023,8,3403,Region IV-A (CALABARZON),Laguna,Binan City,Biñan City,33121.1447,5
2023,8,3404,Region IV-A (CALABARZON),Laguna,Cabuyao City,Cabuyao City,237959.0152,29
2023,8,3405,Region IV-A (CALABARZON),Laguna,Calamba City,Calamba City,436667.7978,52
2023,8,3424,Region IV-A (CALABARZON),Laguna,San Pablo City,San Pablo City,,
2023,8,3425,Region IV-A (CALABARZON),Laguna,San Pedro City,San Pedro City,14734.0142,5
2023,8,3428,Region IV-A (CALABARZON),Laguna,Santa Rosa City,Santa Rosa City,352473.5377,43
2023,8,5624,Region IV-A (CALABARZON),Quezon,Lucena City,Lucena City,151561.8841,102
2023,8,5647,Region IV-A (CALABARZON),Quezon,Tayabas City,Tayabas City,,
2023,8,5802,Region IV-A (CALABARZON),Rizal,Antipolo City,Antipolo City,283331.9993,36
2023,9,7501,NCR,NCR,Caloocan City,Caloocan City,460841.2081,152
2023,9,NA,NCR,NCR,City of Manila,City of Manila,778604.0004,214
2023,9,7601,NCR,NCR,Las Pinas City,Las Piñas City,316899.421,128
2023,9,7602,NCR,NCR,Makati City,Makati City,817701.2497,302
2023,9,7502,NCR,NCR,Malabon City,Malabon City,112740.8999,114
2023,9,7401,NCR,NCR,Mandaluyong City,Mandaluyong City,285388.5452,122
