YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2018,12,14,6.8,28.4,24,90,4,40
2018,12,15,0.6,30,24,85,3,40
2018,12,16,-1,31,24.4,81,3,40
2018,12,17,0,31,23.5,75,2,40
2018,12,18,0,30.2,22.7,77,3,40
2018,12,19,0,30.5,23.3,77,3,40
2018,12,20,0,28.8,23.5,88,2,40
2018,12,21,12,28.1,24.1,88,2,40
2018,12,22,16.1,30.4,24.5,85,2,40
2018,12,23,30.9,27.2,23,94,2,40
2018,12,24,3,27.5,23.8,88,3,40
2018,12,25,0,30.6,23.3,84,2,40
2018,12,26,0,32.1,21,85,1,40
2018,12,27,1.2,30.6,23.5,84,1,360
2018,12,28,36.7,27,22.8,94,2,40
2018,12,29,9.5,25.5,22,90,4,40
2018,12,30,58.4,26.3,23.3,94,2,40
2018,12,31,85.2,26.5,24,94,2,40
2019,1,1,8.4,28.8,23.1,91,3,40
2019,1,2,0.6,30,23.3,82,5,40
2019,1,3,0,30.9,23.8,78,4,40
2019,1,4,0,30,23,84,3,40
2019,1,5,0,30.3,23.3,86,2,40
2019,1,6,2.6,30,22,82,2,40
2019,1,7,0,30.8,23.2,75,3,40
2019,1,8,0.8,31.4,22.7,76,2,40
2019,1,9,2.7,29,22,87,3,40
2019,1,10,1.4,30,23.1,80,4,40
2019,1,11,0,30.7,22.7,76,3,40
2019,1,12,0,30.5,23.5,77,4,40
2019,1,13,-1,29,21,85,2,40
2019,1,14,0,30.6,22.5,80,2,40
2019,1,15,0,31.7,21.5,76,2,40
2019,1,16,-1,30.6,19.9,81,2,40
2019,1,17,0,30,22.8,77,3,40
2019,1,18,0,29.7,19.7,72,3,40
2019,1,19,0,30.8,22.7,80,1,40
2019,1,20,0,30.5,22.7,81,1,90
2019,1,21,0,29.8,22.7,78,2,40
2019,1,22,0,31.1,23.5,76,2,40
2019,1,23,0,29.4,23.7,77,4,40
2019,1,24,0,29.7,22.9,78,4,40
2019,1,25,0,29.7,22.1,83,2,40
2019,1,26,0.4,28,20.8,83,3,40
2019,1,27,0.4,29.4,21,72,2,40
2019,1,28,-1,29,20.6,77,2,40
2019,1,29,0,27,21,78,4,20
2019,1,30,-1,28.5,22.4,80,4,40
2019,1,31,-1,30.3,21.8,82,2,40
2019,2,1,-1,29.5,21.6,76,3,40
2019,2,2,-1,29.4,20.2,77,3,40
2019,2,3,0,30,22.9,81,2,40
2019,2,4,0,30.9,21.4,79,1,40
2019,2,5,0,31,18,79,1,40
2019,2,6,0,30.7,18.3,80,1,40
2019,2,7,0,31,17.8,83,1,40
2019,2,8,0,31.8,19.3,82,1,40
2019,2,9,-1,31.5,23.7,76,2,40
2019,2,10,1.8,28.5,23.1,80,3,40
2019,2,11,0,31,22.7,75,3,40
2019,2,12,2.7,30.4,21.7,82,2,40
2019,2,13,4.6,30.5,22.8,85,1,40
2019,2,14,0,30.7,21,69,2,40
2019,2,15,0,30.4,20.7,78,2,40
2019,2,16,0,30.6,20.9,77,2,40
2019,2,17,0,31.5,22.4,79,2,40
2019,2,18,0,32.2,21,68,1,30
2019,2,19,0,32.5,21.3,76,2,40
2019,2,20,0,31.8,20.8,73,2,40
2019,2,21,0,31.7,21.1,71,2,40
2019,2,22,0,32,20.6,75,3,40
2019,2,23,0,30.6,19.2,77,3,40
2019,2,24,0,32,19.1,79,1,40
2019,2,25,0,32,19.3,80,1,40
2019,2,26,0,31.4,18.3,76,2,40
2019,2,27,0,31.6,22,77,2,40
2019,2,28,0,31,19.5,75,2,40
2019,3,1,0,32.6,19.2,77,3,40
2019,3,2,0,31.4,19.4,77,1,40
2019,3,3,0,33.3,21.7,79,1,20
2019,3,4,0,33.3,25,77,2,70
2019,3,5,0,32.2,21.9,77,2,40
2019,3,6,0,33,21.5,73,2,40
2019,3,7,0,32.7,20.5,79,2,40
2019,3,8,0,32.5,19.8,78,1,40
2019,3,9,0,33,18.7,80,1,40
2019,3,10,0,33.4,19.3,75,1,200
2019,3,11,0,32.6,20.7,76,1,40
2019,3,12,0,33,21.2,74,2,40
2019,3,13,0,33.8,20.5,74,2,40
2019,3,14,0,33.8,23.2,75,1,20
2019,3,15,-1,33,23.6,79,1,40
2019,3,16,0,33.3,23.7,70,2,40
2019,3,17,0,33,23.6,71,4,40
2019,3,18,0,33.2,24,70,4,40
2019,3,19,0,32.4,24.1,71,5,40
2019,3,20,0,33.3,22.7,69,3,40
2019,3,21,0,33.7,21,73,1,40
2019,3,22,0,34,21,72,2,40
2019,3,23,-1,33.5,22.8,73,2,40
2019,3,24,0,32.5,22.2,74,2,40
2019,3,25,0,32.9,21.7,74,1,40
2019,3,26,0,32.4,25.3,67,3,70
2019,3,27,0,32.6,22.3,72,2,70
2019,3,28,0,33,22.3,76,2,20
2019,3,29,0,34.3,21.2,75,1,40
2019,3,30,0,34,22.5,72,1,40
2019,3,31,0,33.2,22.6,73,2,70
2019,4,1,0,33.6,21.1,69,2,70
2019,4,2,0,33.8,22.7,67,2,40
2019,4,3,0,34,22.4,68,2,20
2019,4,4,0,33,23.3,69,3,40
2019,4,5,0,34.4,21.6,76,1,240
2019,4,6,0,35.6,22.5,77,1,180
