region,in_scope,province,city,location,description,price,bedrooms,bathrooms,floor_area,land_area,price_per_sqm_floor,price_per_sqm_land,price_per_bedroom,bb_ratio,far,latitude,longitude
NCR,TRUE,Ncr,Marikina,"Panorama St, 1811 Marikina, Philippines Marikina Heights, Marikina",RFO 2 Storey Townhouse For Sale w/ 4BR in Marikina Heights PH2886,6600000,4,2,140,70,47142.85714,94285.71429,1650000,2,2,N/A,N/A
N/A,FALSE,N/A,San Fernando,"Del Carmen, San Fernando","For Sale: 3-BR Two-Storey House and Lot (San Fernando City, Pampanga)",5000000,3,2,150,81,33333.33333,61728.39506,1666666.667,1.5,1.851851852,15.0487446,120.6882894
N/A,FALSE,N/A,Manolo Fortich,"Damilag, Manolo Fortich",3 Bedroom House and Lot for Sale at Menzi New Town in Bukidnon (Kentisbury),1700000,3,2,52.5,116,32380.95238,14655.17241,566666.6667,1.5,0.452586207,8.3553282,124.8126054
N/A,FALSE,N/A,Minglanilla,"Lot 12, Block 8, Along unnamed subd. road, Tungkop, Minglanilla","Tungkop, Minglanilla, Foreclosed Residential – House and Lot - 10067000001707",3200000,1,1,124,124,25806.45161,25806.45161,3200000,1,1,N/A,N/A
N/A,FALSE,N/A,Batangas City,"Barangay 2, Batangas City","L-R-1-1057- Acquired Property for Sale in Lot 269, Lopez Jaena St., Brgy. Poblacion 2, Batangas City, Batangas",5728000,1,N/A,329,172,17410.33435,33302.32558,5728000,N/A,1.912790698,13.75526545,121.0608246
N/A,FALSE,N/A,Bacolod,"Lot 15 Block 4, Along Road Lot 4, Camella Pine Grove Phase 2 Mandalagan, Bacolod","Mandalagan, Bacolod, Foreclosed Residential – House and Lot - 10088000000266",3100000,1,1,83,91,37349.39759,34065.93407,3100000,1,0.912087912,N/A,N/A
N/A,FALSE,N/A,Antipolo,"Mayamot, Antipolo",15M | House and Lot for Sale in Mayamot Antipolo City,15000000,3,3,160,120,93750,125000,5000000,1,1.333333333,14.6248348,121.1213588
N/A,FALSE,N/A,Batangas City,"Lot 2, Block 23, Calle Cantabria, Camella Solamente, Brgy. Soro-Soro Karsada, Batangas City, Batangas Sorosoro Karsada, Batangas City","L-R-1-1286: Acquired Property House and Lot for Sale in Lot 2, Block 23, Calle Cantabria, Camella Solamente, Brgy. Soro-Soro Karsada, Batangas City, Batangas",2530398,1,N/A,67.62,88,37420.85182,28754.52273,2530398,N/A,0.768409091,N/A,N/A
N/A,FALSE,N/A,Hermosa,"Balsic, Hermosa","Two Storey RFO 3 Bedroom Duplex House for Sale in Hermosa, Bataan",2100000,3,1,70,118,30000,17796.61017,700000,3,0.593220339,14.8645114,120.490254
N/A,FALSE,N/A,Porac,"Salu, Porac",2 Bedroom House and Lot Unit for Sale at White Plains Porac (Jasmine),1788000,2,1,44,107,40636.36364,16710.28037,894000,2,0.411214953,15.0188367,120.5412948
N/A,FALSE,N/A,Tagaytay,"Olivarez Tagaytay San Jose, Tagaytay",Tagaytay Executive Semi-Furnished House For Sale near Fora Mall,14900000,5,7,350,264,42571.42857,56439.39394,2980000,0.714285714,1.325757576,N/A,N/A
N/A,FALSE,N/A,Naic,"Malainen Luma, Naic","2 Bedroom Siena Single Attached for sale at Paradisimo in Malainen Luma, Cavite",1815200,2,1,38,84,47768.42105,21609.52381,907600,2,0.452380952,14.270612,120.7919224
N/A,FALSE,N/A,Bacoor,"Molino-Paliparan Rd Molino IV, Bacoor","2 Bedroom End Unit Townhouse at Elisa Homes in Bacoor, Cavite (Canalily Model)-Investment",3697532,2,1,42.4,72,87205.9434,51354.61111,1848766,2,0.588888889,N/A,N/A
N/A,FALSE,N/A,Antipolo,"Santan St Cupang, Antipolo","3 Bedroom Townhouse Unit at Marquina Residences in Antipolo, Rizal",4150000,3,2,78.3,50,53001.27714,83000,1383333.333,1.5,1.566,N/A,N/A
N/A,FALSE,N/A,Imus,"Carsadang Bago, Imus, Calabarzon, Philippines Carsadang Bago I, Imus","3-Bedroom House For Sale in Treelane Subdivision, Imus, Cavite",3200000,3,3,94,50,34042.55319,64000,1066666.667,1,1.88,N/A,N/A
N/A,FALSE,N/A,Santa Maria,"Laslasong Sur, Santa Maria","L-R-1-900- Acquired Property for Sale in Lot 15159, Pinsal Falls Road, Brgy. Laslasong Sur, Santa Maria, Ilocos Sur",4763300,N/A,N/A,225,1382,21170.22222,3446.671491,N/A,N/A,0.162807525,17.3880627,120.4949623
N/A,FALSE,N/A,Paranaque,"B.F. Homes, Paranaque",BF Homes House for Sale Parañaque,32500000,5,4,370,280,87837.83784,116071.4286,6500000,1.25,1.321428571,14.4462789,121.0274109
NCR,TRUE,Ncr,Muntinlupa,"Tunasan, Muntinlupa","Modern 4BR House and Lot for sale - Lindenwood, Muntinlupa City",50000000,4,4,475,338,105263.1579,147928.9941,12500000,1,1.405325444,14.3801129,121.0514828
NCR,TRUE,Ncr,Quezon City,"Diliman, Quezon City","Duplex House For Sale in New Intramuros Village, Quezon City",13000000,3,3,180,60,72222.22222,216666.6667,4333333.333,1,3,14.6361294,121.0335841
N/A,FALSE,N/A,Imus,"Lot 1, Block 21A, Costa Brava corner Girona Sts., Montefaro West Village, Phase 3, Brgy. Bucandala, Imus City, Cavite Alapan I-B, Imus","L-R-1-1310: Acquired Property House & Lot for Sale in Lot 1, Block 21A, Costa Brava corner Girona Sts., Montefaro West Village, Phase 3, Brgy. Bucandala, Imus City, Cavite",2783100,1,N/A,69,129,40334.78261,21574.4186,2783100,N/A,0.534883721,N/A,N/A
N/A,FALSE,N/A,Angeles,"Amsic, Angeles",MODERN SCANDINAVIAN HOUSE IN ANGELES CITY,12800000,4,4,128,150,100000,85333.33333,3200000,1,0.853333333,15.1560029,120.5708031
N/A,FALSE,N/A,San Mateo,"Silangan, San Mateo",3Story House and Lot for Sale in San Mateo Woodland Hills With view Deck,14000000,3,3,240,152,58333.33333,92105.26316,4666666.667,1,1.578947368,14.65671895,121.1508088
N/A,FALSE,N/A,Dasmarinas,"Salitran I, Dasmarinas","L-R-1-339- Acquired Property for Sale in Lot 39, Block 5, Italy Street, Ivory Crest Village, Brgy. Salitran, Dasmari",2180000,N/A,N/A,116,55,18793.10345,39636.36364,N/A,N/A,2.109090909,14.3502316,120.9378666
N/A,FALSE,N/A,Silang,"Sabutan, Silang","2 Bedroom House & Lot For Sale at Kohana Grove, Silang, Cavite",3500000,2,2,67,80,52238.80597,43750,1750000,1,0.8375,14.2299502,120.9743357
N/A,FALSE,N/A,General Trias,"Navarro, General Trias","L-S-1-201604-77- Acquired Property for Sale in Block 4, Lot 10, Kensington Village, Lancaster New City, Brgy. Navarro, Gen. Trias, Cavite",1822290,N/A,N/A,63.8,50,28562.53918,36445.8,N/A,N/A,1.276,14.3863703,120.9017731
N/A,FALSE,N/A,Paranaque,"B. F. Homes, Paranaque, National Capital Region, Philippines B.F. Homes, Paranaque",Elegant Brand New Townhouse For Sale in BF Homes Paranaque. Semi-Furnished.,31800000,5,N/A,470,165,67659.57447,192727.2727,6360000,N/A,2.848484848,N/A,N/A
N/A,FALSE,N/A,Binan,"De La Paz, Binan","L-R-1-436- Acquired Property for Sale in Lot 11, Block 2, Road Lot K (Road Lot 1), Victoria Subdivision, Brgy. De La Paz, Bi",3953040,N/A,N/A,337.7,289,11705.77436,13678.3391,N/A,N/A,1.168512111,14.3489723,121.0849198
NCR,TRUE,Ncr,Quezon City,"Congressional Avenue, Quezon City","80 sqm Lot with 3 Bedrooms near Congressional, Quezon City",10900000,3,1,140,80,77857.14286,136250,3633333.333,3,1.75,14.6679427,121.0340442
N/A,FALSE,N/A,Dasmarinas,"Salitran I, Dasmarinas",4-Bedroom House with Garden for Sale at Orchard Golf and Country Club Dasmariñas,35000000,4,4,301,491,116279.0698,71283.09572,8750000,1,0.613034623,14.3502316,120.9378666
N/A,FALSE,N/A,Pila,"Santa Clara Sur, Pila","L-R-1-351- Acquired Property for Sale in Lot 11, Block 4, Road Lot 3, Villa Corazon III Subdivision, Brgy. Poblacion / Sta. Clara Sur, Pila, Laguna - Retail",1378190,N/A,N/A,78.1,110,17646.47887,12529,N/A,N/A,0.71,14.2274672,121.3654733
N/A,FALSE,N/A,Silang,"Buho, Silang",Beautiful well maintained House and Lot for sale in Camella Homes Silang,8500000,3,3,120,108,70833.33333,78703.7037,2833333.333,1,1.111111111,14.1386647,120.9553978
N/A,FALSE,N/A,Taytay,"San Juan, Taytay",Prime Two Storey Fourplex 4 Bedroom For Sale along C6 Highway Taytay Rizal,4700000,4,4,120,60,39166.66667,78333.33333,1175000,1,2,14.5585639,121.1360313
N/A,FALSE,N/A,Paranaque,"Don Bosco, Paranaque","Single Detached Pre-owned House and Lot For Sale in Better Living, Paranaque",15500000,4,3,260,200,59615.38462,77500,3875000,1.333333333,1.3,14.4843304,121.0314209
N/A,FALSE,N/A,Davao,"Catalunan Pequeno, Davao","Brand New House and Lot for sale in Granville Subdivision, Davao City",3000000,2,1,36,120,83333.33333,25000,1500000,2,0.3,7.0754348,125.520254
N/A,FALSE,N/A,Silang,"Inchican, Silang","345 sqm Lot with 7 Bedrooms in Tokyo Mansions, Silang, Cavite",39000000,7,4,300,345,130000,113043.4783,5571428.571,1.75,0.869565217,14.2510549,121.0527366
N/A,FALSE,N/A,San Remigio,"Tambongon, San Remigio","Ready to Occupy & Fully Furnished House and Lot for Sale in San Remigio, Cebu",3500000,N/A,N/A,30,915,116666.6667,3825.136612,N/A,N/A,0.032786885,11.0113336,123.9274047
NCR,TRUE,Ncr,Caloocan,"Saranay Road Bagumbong Caloocan City Bagumbong, Caloocan",For Sale: Single Attached 3 bedrooms in Caloocan nr in SM Fairview with parking,4438000,3,2,72,80,61638.88889,55475,1479333.333,1.5,0.9,14.7547818,121.0256669
N/A,FALSE,N/A,Tanza,"Punta I, Tanza","3 Bedroom Townhouse For Sale in Westdale Villas, Tanza via Cavitex",1690000,3,1,45,36,37555.55556,46944.44444,563333.3333,3,1.25,14.3521701,120.8598484
NCR,TRUE,Ncr,Pasig,"De Castro Ave, Pasig, Philippines Rosario, Pasig","2-Storey Townhouse for sale in Rosario, Pasig City, Metro Manila",7000000,3,3,110,73,63636.36364,95890.41096,2333333.333,1,1.506849315,N/A,N/A
N/A,FALSE,N/A,Taytay,Taytay,"Fully Furnished House and lot For Sale in Taytay, Rizal near SM Taytay",9000000,4,2,160,111,56250,81081.08108,2250000,2,1.441441441,14.5706996,121.13202
N/A,FALSE,N/A,Paranaque,"B.F. Homes, Paranaque",Brand New Two-Storey Single Detached Modern House for sale in Parañaque,24000000,3,3,290,204,82758.62069,117647.0588,8000000,1,1.421568627,14.4462789,121.0274109
N/A,FALSE,N/A,Alaminos,"Barangay II, Alaminos","2 Bedroom, 2 Storey House and Lot for Sale in Alaminos Laguna (1st Class Subd.)",4433750,2,2,106,138,41827.83019,32128.62319,2216875,1,0.768115942,14.0733361,121.256544
N/A,FALSE,N/A,Binan,"San Antonio Rd San Antonio, Binan",2 Bedroom Single Attached Unit for sale at The Granary,2750000,2,1,43,45,63953.48837,61111.11111,1375000,2,0.955555556,14.3313691,121.0855278
N/A,FALSE,N/A,Bacolod,"Lot 5 Block 10 Torquise Street City Heights Subdivision Barangay Taculing Bacolod City Negros Occidental Taculing, Bacolod",[04851-BAC-159] House & Lot for sale in Brgy Taculing at Bacolod City Negros Occidental,7000000,3,4,226,240,30973.45133,29166.66667,2333333.333,0.75,0.941666667,N/A,N/A
N/A,FALSE,N/A,Imus,"Pasong Buaya II, Imus","Rush Sale: Townhouse Unit in Vallejo Phase 3 Ext near Vermosa, Imus",3400000,2,1,80,57.5,42500,59130.43478,1700000,2,1.391304348,14.3817416,120.968223
N/A,FALSE,N/A,Antipolo,"C. Lawis Ext San Luis, Antipolo","3 Bedroom Townhouse Unit at Bloomfield Heights in Antipolo, Rizal (Inner)",4000000,3,2,80,48,50000,83333.33333,1333333.333,1.5,1.666666667,N/A,N/A
NCR,TRUE,Ncr,Quezon City,"Teachers Village East, Quezon City","4 Storey Semi Furnished Townhouse For Sale in Teachers Village, Quezon City",22600000,4,4,265.69,68,85061.53788,332352.9412,5650000,1,3.907205882,14.6442313,121.059698
N/A,FALSE,N/A,Santa Rosa,"Dila, Santa Rosa","Foreclosed Property For Sale in Mabuhay Homes in Santa Rosa, Laguna",3700000,N/A,N/A,200,372,18500,9946.236559,N/A,N/A,0.537634409,14.2898471,121.1095874
NCR,TRUE,Ncr,Quezon City,"Teachers Village East, Quezon City","Townhouse For Sale in Teachers Village, Quezon City near Araneta Center",16000000,3,3,175,67,91428.57143,238805.9701,5333333.333,1,2.611940299,14.6442313,121.059698
NCR,TRUE,Ncr,Pasig,"Santa Lucia, Pasig",New Townhouse For Sale - Exclusive Village in Pasig City,8530000,3,2,132,90,64621.21212,94777.77778,2843333.333,1.5,1.466666667,14.5842641,121.1013028
N/A,FALSE,N/A,Silang,"Biga I, Silang","Cara House & Lot 3 Bedroom with Balcony & Carport near Tagaytay for Sale, Silang",7494000,3,2,66,121,113545.4545,61933.8843,2498000,1.5,0.545454545,14.2449652,120.9757013
N/A,FALSE,N/A,Calamba,"Kaunlaran Rd Palo-Alto, Calamba",3 Bedroom House and Lot (Unna Regular) at Phirst Park Homes Calamba,4500505,3,2,54,96,83342.68519,46880.26042,1500168.333,1.5,0.5625,N/A,N/A
N/A,FALSE,N/A,Antipolo,"Lot 10 Block 21 Coolidge Street Cuesta Verde Executive Village Phase 2 Barangay Dalig Antipolo City Rizal Dalig, Antipolo",[04750-O-318] Townhouse for sale in Cuesta Verde Executive Village at Antipolo City Rizal,5200000,6,6,192.72,157,26982.15027,33121.01911,866666.6667,1,1.227515924,N/A,N/A
N/A,FALSE,N/A,Batangas City,"Calicanto, Batangas City","L-R-1-1103 - Acquired Property for Sale in Lot 11, Block 3, (LRC) PSD-41084, Road Lot 1, Abacan Subdivision, Brgy. Calicanto, Batangas City, Batangas",4308966,N/A,N/A,185.37,346,23245.21767,12453.65896,N/A,N/A,0.535751445,13.7648295,121.0557838
N/A,FALSE,N/A,Lipa,"Bugtong Na Pulo, Lipa","The Villages at Lipa Single Attached 5 Bedroom House For Sale in Lipa, Batangas",8365000,5,3,150,150,55766.66667,55766.66667,1673000,1.666666667,1,13.9984308,121.1674592
N/A,FALSE,N/A,Hermosa,"Balsic, Hermosa","RFO 3 Bedroom Duplex Bungalow House and Lot for Sale in Balsic, Hermosa, Bataan",1700000,3,1,40,70,42500,24285.71429,566666.6667,3,0.571428571,14.8645114,120.490254
N/A,FALSE,N/A,Binan,"Loma, Binan","L-R-1-373- Acquired Property for Sale in Lot 38, Block 10, Road Lot 3, Celina Homes Technopark Subdivision, Brgy. Loma, Bi",2000000,N/A,N/A,115,63,17391.30435,31746.03175,N/A,N/A,1.825396825,14.2813004,121.0644428
N/A,FALSE,N/A,Imus,"Bucandala III, Imus","3 Bedroom Townhouse for Sale in Hamilton Residences, Imus, Cavite",3702000,3,N/A,94,50,39382.97872,74040,1234000,N/A,1.88,14.4099191,120.9250223
N/A,FALSE,N/A,Santiago,"Lot 14 Block 6, Road Lot 2, Ruby Drive, Camella Santiago City Batal, Santiago","Batal, Santiago City, Foreclosed Residential – House and Lot - 10079700000101",3000000,1,1,90,119,33333.33333,25210.08403,3000000,1,0.756302521,N/A,N/A
N/A,FALSE,N/A,Paranaque,"B.F. Homes, Paranaque","5 Bedroom Modern Tropical House and Lot For Sale in BF Homes, Paranaque City",36000000,5,4,250,204,144000,176470.5882,7200000,1.25,1.225490196,14.4462789,121.0274109
N/A,FALSE,N/A,Davao,"Buhangin, Davao","Fully Furnished House and Lot for Sale in an Exclusive Subdivision, Davao City",15900000,5,3,300,162,53000,98148.14815,3180000,1.666666667,1.851851852,7.1469686,125.5940509
N/A,FALSE,N/A,General Trias,"Panungyanan, General Trias","4 Bedroom House and Lot for sale in General Trias, Cavite. near Tagaytay",4500000,4,2,81,100,55555.55556,45000,1125000,2,0.81,14.2349557,120.9217871
N/A,FALSE,N/A,Iloilo,"Dungon, Iloilo","Two-Storey House and Lot For Sale in Westwoods Grand Subdivision, Iloilo City",8000000,4,3,240,212,33333.33333,37735.84906,2000000,1.333333333,1.132075472,10.7260028,122.539162
N/A,FALSE,N/A,Iloilo,"Ana Ros Subdivision, Hibao-an Norte, Mandurriao Mandurriao, Iloilo","Newly Built 2-Storey House & Lot for Sale in Mandurriao, Iloilo City",5500000,3,3,112,100,49107.14286,55000,1833333.333,1,1.12,10.7298445,122.5251582
N/A,FALSE,N/A,Taytay,"Lot 3 Block 3 PCS-04-002881 Diamond Street Palmera Hills 2 Barangay Dolores Taytay Dolores, Taytay",[03968-O-246] House & Lot for sale in Palmera Hills 2 at Taytay Rizal,6800000,4,4,208.78,281,32570.16956,24199.28826,1700000,1,0.742989324,N/A,N/A
N/A,FALSE,N/A,Los Banos,"Lots 5, 6, 7 & 8 Jardin Leonila Subdivision Barangay Maahas Los Banos Laguna Maahas, Los Banos",[03673-C-175] House & Lot for sale in Jardin Leonila Subdivision at Los Baños Laguna,6643000,9,5,438,480,15166.66667,13839.58333,738111.1111,1.8,0.9125,N/A,N/A
N/A,FALSE,N/A,Calamba,"Lot 1 Blk 11, Road Lot 8 Corner Road Lot 2, Carmel Village Barandal, Calamba","Barandal, Calamba City, Foreclosed Residential – House and Lot - 10001000012334",1860000,1,1,48,159,38750,11698.11321,1860000,1,0.301886792,N/A,N/A
N/A,FALSE,N/A,Capas,"The Regina Northview Subdivision, Cutcut I, Capas, Tarlac Cutcut 1st, Capas","2 Bedroom Single Detached Bungalow House and Lot for Sale in Capas, Tarlac",2177000,2,1,36,100,60472.22222,21770,1088500,2,0.36,N/A,N/A
N/A,FALSE,N/A,Antipolo,"BAGONG NAYON 1 Bagong Nayon, Antipolo",RUSH SALE! UNFINISHED 3 STOREY  HOUSE AND LOT FOR SALE,5800000,7,5,151,150,38410.59603,38666.66667,828571.4286,1.4,1.006666667,14.62972185,121.1677207
N/A,FALSE,N/A,Calamba,"Lawa, Calamba","4 Bedroom Duplex Unit for sale at Westridge Residences in Lawa, Laguna",2400000,4,2,62.22,60,38572.80617,40000,600000,2,1.037,14.2052753,121.1474637
N/A,FALSE,N/A,Lucena,"Ibabang Iyam, Lucena","L-S-5-201604-50- Acquired Property  for Sale in Lot 28, Block 6, Citta Grande Subdivision, Phase 5, Brgy. Silangan Isabang / Ibabang Iyam, Lucena City, Quezon",1856100,N/A,N/A,60,60,30935,30935,N/A,N/A,1,13.9262972,121.6012926
N/A,FALSE,N/A,Davao,"Farmington Street, Hillcrest Subdivision, Talomo District, Diversion Road Talomo, Davao","3-Bedroom House and Lot Sale at The Hillside in Hillcrest Subdivision, Davao",2662000,3,2,38,121,70052.63158,22000,887333.3333,1.5,0.314049587,N/A,N/A
N/A,FALSE,N/A,San Jacinto,"Awai, San Jacinto","L-R-1-190- Acquired Property for Sale in Lot 3-B, Brgy. Awai, San Jacinto, Pangasinan (No TD on Improvement) - Retail",5142000,N/A,N/A,71,10000,72422.53521,514.2,N/A,N/A,0.0071,16.0956447,120.481035
N/A,FALSE,N/A,Taytay,"Santa Ana, Taytay","Overlooking Multi-level Modern Home For Sale in Havila Township, Taytay",34000000,4,3,350,192,97142.85714,177083.3333,8500000,1.333333333,1.822916667,14.5654235,121.1267997
N/A,FALSE,N/A,Angeles,"Pandan, Angeles",Brand New Muji Theme House For Sale in Angeles City **Price is NEGOTIABLE,28000000,4,3,272,221,102941.1765,126696.8326,7000000,1.333333333,1.230769231,15.1520332,120.6088623
NCR,TRUE,Ncr,Quezon City,"Project 8, Quezon City",2 Bedroom Townhouse Unit for Sale at Quezon City in July Extension,5000000,2,1,69,35,72463.76812,142857.1429,2500000,2,1.971428571,14.6641862,121.0201724
N/A,FALSE,N/A,Oton,"Lot 20, Blk 5, Along Cherry St., Savannah Glen F Abilay Norte, Oton","Abilay Norte, Oton, Foreclosed Residential – House and Lot - 10080000000410",1400000,1,1,46,91,30434.78261,15384.61538,1400000,1,0.505494505,N/A,N/A
N/A,FALSE,N/A,Manito,"It-Ba, Manito",House and Lot For Sale in Manito Albay,25000000,7,5,N/A,573,N/A,43630.01745,3571428.571,1.4,N/A,N/A,N/A
N/A,FALSE,N/A,Dasmarinas,"Salitran I, Dasmarinas",Ready For Occupancy House For Sale in Dasmariñas Cavite. Near La Salle Cavite,10980000,3,3,110,120,99818.18182,91500,3660000,1,0.916666667,14.3502316,120.9378666
NCR,TRUE,Ncr,Pasig,"San Miguel, Pasig",5 Bedroom Sophisticated Brand New 2-Storey House for sale in Greenwoods Pasig,15500000,5,3,180,120,86111.11111,129166.6667,3100000,1.666666667,1.5,14.5658684,121.0855568
N/A,FALSE,N/A,Tagaytay,"Maharlika West, Tagaytay","Royal Pines House and Lot For Sale ! 600 sqm Lot Area for 22M, Tagaytay City",22000000,4,4,400,600,55000,36666.66667,5500000,1,0.666666667,14.0977832,120.9430935
N/A,FALSE,N/A,Tagaytay,"Kaybagal North, Tagaytay","4BR House and Lot for sale at Kaybagal North, Tagaytay, Cavite",13000000,4,5,300,400,43333.33333,32500,3250000,0.8,0.75,14.1221752,120.9354195
N/A,FALSE,N/A,Binangonan,"Tatala Rd Tatala, Binangonan",2 Bedroom House and Lot for Sale at Amaia Scapes Rizal (Inner),2500000,2,1,50,64,50000,39062.5,1250000,2,0.78125,14.4756233,121.2054562
N/A,FALSE,N/A,Paranaque,"Don Bosco, Paranaque",Furnished Modern Design House For Sale Near Skyway Betterliving Parañaque,18500000,5,5,240,210,77083.33333,88095.2381,3700000,1,1.142857143,14.4843304,121.0314209
N/A,FALSE,N/A,Oton,"Abilay Norte, Oton","V-R-2-81- Acquired Property for Sale in Lot 3, Block 11, Scrub Pine St., Savannah Glen E3 Subdivision, Brgy. Abilay Norte, Oton, Iloilo",2340000,N/A,N/A,60,144,39000,16250,N/A,N/A,0.416666667,10.744577,122.4920457
N/A,FALSE,N/A,Batangas City,"San Isidro, Batangas City","L-R-1-1007 - Acquired Property for Sale in Lot 42, Block 17, Balagtas St., San Isidro Village, Phase 2, Brgy. San Isidro, Batangas City, Batangas",4209500,N/A,N/A,153,115,27513.0719,36604.34783,N/A,N/A,1.330434783,13.733626,121.0765364
NCR,TRUE,Ncr,Taguig,"M Residences at Mahogany Place 3, Acacia Estates, Taguig City Bambang, Taguig",4 Bedrooms House and Lot For Sale near Makati and Global City Taguig,22749290,4,4,119.27,75,190737.7379,303323.8667,5687322.5,1,1.590266667,N/A,N/A
NCR,TRUE,Ncr,Taguig,"Bambang, Taguig","RFO Prime Luxury New Townhouse For Sale at Acacia Estates, Taguig City",24372955,4,3,166,75,146825.0301,324972.7333,6093238.75,1.333333333,2.213333333,14.525747,121.0729149
N/A,FALSE,N/A,Antipolo,"Lots 1 and 2 Block 25 Coolidge Street corner Buchanan Street Cuesta Verde Executive Village Phase 2 Barangay Dalig Antipolo City Rizal Dalig, Antipolo",[04426-O-290] House & Lot for sale in Cuesta Verde Executive Village at Antipolo City Rizal,8000000,6,7,239,269,33472.80335,29739.77695,1333333.333,0.857142857,0.888475836,N/A,N/A
N/A,FALSE,N/A,San Fernando,"Greenhills, San Fernando, Central Visayas, Philippines Tonggo, San Fernando","Dayun - A Small Vacation House For Sale in Tonggo, San Fernando Cebu",1500000,1,1,N/A,109,N/A,13761.46789,1500000,1,N/A,N/A,N/A
N/A,FALSE,N/A,Davao,"Bago Gallera, Davao","Chloe 1-Storey House for sale at Villa Conchita, Bago Gallera, Davao City",6050000,4,3,90.56,180,66806.5371,33611.11111,1512500,1.333333333,0.503111111,7.0546491,125.5102936
